#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
logpile|Logpile|||lib_ecology_tree_default_trunk.png^[transformR90,lib_ecology_tree_default_trunk.png^[transformR90,lib_ecology_tree_default_trunk.png^[transformR90,lib_ecology_tree_default_trunk.png^[transformR90,lib_ecology_tree_default_trunk_top.png,lib_ecology_tree_default_trunk_top.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.5,-0.4375,-0.5,-0.0625,-0.125,0.5;0.0625,-0.4375,-0.5,0.5,-0.125,0.5;0.125,-0.5,-0.5,0.4375,-0.0625,0.5;-0.4375,-0.5,-0.5,-0.125,-0.0625,0.5;-0.125,-0.0625,-0.5,0.1875,0.375,0.5;-0.1875,0,-0.5,0.25,0.3125,0.5|||||||||||||||
#
#MUSHROOMS
#
#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#PLANTS
plant_aloe_vera|Plant - Aloe Vera|||lib_ecology_plant_aloe_vera.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_anemone|Plant - Anemone|||lib_ecology_coral_skeleton.png|lib_ecology_plant_anemone.png false|lib_ecology_plant_anemone.png|lib_ecology_plant_anemone.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||stone|gal:coral_skeleton|||-0.5,-0.5,-0.5,0.5,0,0.5||||||||||||||
plant_arrow_arum|Arrow Arum|||lib_ecology_plant_arrow_arum.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_arrow_arum_water_sand|Plant - Arrow Anum Sand|||lib_materials_sand_default.png|lib_ecology_plant_arrow_arum.png false|lib_ecology_plant_arrow_arum.png|lib_ecology_plant_arrow_arum.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:plant_arrow_arum_water_sand|gal:plant_arrow_arum_water_sand||||||||||||||||
plant_arrow_arum_water_soil|Plant - Arrow Anum Dirt|||lib_materials_dirt.png|lib_ecology_plant_arrow_arum.png false|lib_ecology_plant_arrow_arum.png|lib_ecology_plant_arrow_arum.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:plant_arrow_arum_water_soil|gal:plant_arrow_arum_water_soil||||||||||||||||
plant_banana_1|Plant - Banana 1|||lib_ecology_plant_banana_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_banana_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_banana_2|Plant - Banana 2|||lib_ecology_plant_banana_2.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0|||||||||||||||||||||
plant_banana_tree_leaves|Plant - Banana Tree Leaves|||lib_ecology_plant_banana_2.png||||mesh|1.2||light|degrotate|||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||fern_old.b3d||||||||||||
plant_banana_tree_trunk|Plant - Banana Tree Trunk|||lib_ecology_tree_banana_trunk_top.png,lib_ecology_tree_banana_trunk_top.png,lib_ecology_tree_banana_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
plant_banana_tree_trunk_top|Plant - Banana Tree Trunk Top|||lib_ecology_tree_banana_trunk_top.png,lib_ecology_tree_banana_trunk_top.png,lib_ecology_tree_banana_trunk.png|lib_ecology_plant_banana_2.png false|lib_ecology_plant_banana_2.png|lib_ecology_plant_banana_2.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||stone|gal:coral_skeleton|||||||||||||||||
plant_barley_1|Plant - Barley 1|||lib_ecology_plant_barley_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_2|Plant - Barley 2|||lib_ecology_plant_barley_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_3|Plant - Barley 3|||lib_ecology_plant_barley_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_4|Plant - Barley 4|||lib_ecology_plant_barley_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_5|Plant - Barley 5|||lib_ecology_plant_barley_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_6|Plant - Barley 6|||lib_ecology_plant_barley_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_barley_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_barley_7|Plant - Barley 7|||lib_ecology_plant_barley_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_barley|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_bracken|Plant - Bracken|||lib_ecology_plant_bracken.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_bristle_tussock|Plant - Bristle_Tussock|||lib_ecology_plant_bristle_tussock.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_bulrush|Plant - Bulrush|||lib_ecology_plant_bullrush.png||||plantlike|3|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_carrot_1|Plant - Carrot 1|||lib_ecology_plant_carrot_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_2|Plant - Carrot 2|||lib_ecology_plant_carrot_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_3|Plant - Carrot 3|||lib_ecology_plant_carrot_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_4|Plant - Carrot 4|||lib_ecology_plant_carrot_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_5|Plant - Carrot 5|||lib_ecology_plant_carrot_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_6|Plant - Carrot 6|||lib_ecology_plant_carrot_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_7|Plant - Carrot 7|||lib_ecology_plant_carrot_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_carrot_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_carrot_8|Plant - Carrot 8|||lib_ecology_plant_carrot_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_carrot|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cattail|Plant - Cattail|||lib_ecology_plant_cattail.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_cattail_02|Plant - Cattail 02|||lib_ecology_plant_cattail_02.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_cattails_03|Plant - Cattails 03|||lib_ecology_plant_cattails_03.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_chili_1|Plant - Chili 1|||lib_ecology_plant_chili_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_2|Plant - Chili 2|||lib_ecology_plant_chili_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_3|Plant - Chili 3|||lib_ecology_plant_chili_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_4|Plant - Chili 4|||lib_ecology_plant_chili_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_5|Plant - Chili 5|||lib_ecology_plant_chili_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_6|Plant - Chili 6|||lib_ecology_plant_chili_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_7|Plant - Chili 7|||lib_ecology_plant_chili_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_chili_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_chili_8|Plant - Chili 8|||lib_ecology_plant_chili_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_chili_pepper|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_coffee_1|Plant - Coffee 1|||lib_ecology_plant_coffee_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_coffee_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_coffee_2|Plant - Coffee 2|||lib_ecology_plant_coffee_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_coffee_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_coffee_3|Plant - Coffee 3|||lib_ecology_plant_coffee_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_coffee_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_coffee_4|Plant - Coffee 4|||lib_ecology_plant_coffee_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_coffee_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_coffee_5|Plant - Coffee 5|||lib_ecology_plant_coffee_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:item_beans_coffee|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_1|Plant - Corn 1|||lib_ecology_plant_corn_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_2|Plant - Corn 2|||lib_ecology_plant_corn_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_3|Plant - Corn 3|||lib_ecology_plant_corn_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_4|Plant - Corn 4|||lib_ecology_plant_corn_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_5|Plant - Corn 5|||lib_ecology_plant_corn_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_6|Plant - Corn 6|||lib_ecology_plant_corn_6.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_7|Plant - Corn 7|||lib_ecology_plant_corn_7.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_corn_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_corn_8|Plant - Corn 8|||lib_ecology_plant_corn_8.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_corn|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_1|Plant - Cotton 1|||lib_ecology_plant_cotton_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_2|Plant - Cotton 2|||lib_ecology_plant_cotton_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_3|Plant - Cotton 3|||lib_ecology_plant_cotton_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_4|Plant - Cotton 4|||lib_ecology_plant_cotton_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_5|Plant - Cotton 5|||lib_ecology_plant_cotton_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_6|Plant - Cotton 6|||lib_ecology_plant_cotton_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_7|Plant - Cotton 7|||lib_ecology_plant_cotton_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_cotton_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cotton_8|Plant - Cotton 8|||lib_ecology_plant_cotton_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:item_cotton|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_crabgrass|Plant - Crabgrass|||lib_ecology_plant_crabgrass.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_creeper|Plant - Creeper|||lib_ecology_plant_creeper.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_cucumber_1|Plant - Cucumber 1|||lib_ecology_plant_cucumber_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_cucumber_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cucumber_2|Plant - Cucumber 2|||lib_ecology_plant_cucumber_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_cucumber_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cucumber_3|Plant - Cucumber 3|||lib_ecology_plant_cucumber_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_cucumber_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_cucumber_4|Plant - Cucumber 4|||lib_ecology_plant_cucumber_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_cucumber|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_curly|Plant - Curly flower|||lib_ecology_plant_curly.png||||plantlike|1.1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_curly_ground|Plant - Curly ground flower|||lib_ecology_plant_curly.png||lib_ecology_plant_vine_01.png|lib_ecology_plant_vine_01.png|nodebox|||light|facedir|||TRUE||||TRUE|TRUE||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.5,-0.5,0.49,0.5,0.5,0.5|||||||||||||||
plant_dead|Plant - Dead|||lib_ecology_plant_dead.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_flax|Plant - Flax|||lib_ecology_plant_flax.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_gourd_bottle_1|Plant - Bottle Gourd 1|||lib_ecology_plant_gourd_bottle_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_gourd_bottle_2|Plant - Bottle Gourd 2|||lib_ecology_plant_gourd_bottle_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_gourd_bottle_3|Plant - Bottle Gourd 3|||lib_ecology_plant_gourd_bottle_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
