#Cell_Idx|Cell_Z|Cell_X|Tier
#C_Idx|C_Z|C_X|Tier
#North America|||
3586|-7193|-16723|3
3587|25850|24699|3
3588|7235|-8219|3
3589|16525|26692|3
3590|-1641|-15346|3
3591|-12965|17604|3
3592|-13868|14148|3
3593|-24513|25763|3
3594|22232|-12526|3
3595|4223|-18455|3
3596|6036|-16767|3
3597|-16632|-25682|3
3598|-7211|-12078|3
3599|-4036|-25968|3
3600|-12876|-7249|3
3601|5992|-16212|3
3602|12938|-25877|3
3603|15582|-4401|3
3604|-20544|25609|3
3605|7248|19350|3
3606|-9442|-4176|3
3607|22050|-6249|3
3608|19183|25407|3
3609|22509|-26728|3
3610|-21367|-2207|3
3611|-13271|22444|3
3612|-4223|-8664|3
3613|-174|-23222|3
3614|-2717|56|3
3615|26921|-13557|3
3616|22193|-13647|3
3617|2487|19934|3
3618|6162|-19056|3
3619|-8471|-18763|3
3620|2100|18687|3
3621|6023|13761|3
3622|11682|-14602|3
3623|-24593|-8871|3
3624|-22699|22264|3
3625|372|12418|3
3626|10421|-8504|3
3627|-5698|24900|3
3628|21285|15978|3
3629|15792|25985|3
3630|-19603|18531|3
3631|-7744|3083|3
3632|-26620|-18634|3
3633|9663|-10926|3
3634|7284|6091|3
3635|7863|22613|3
3636|-23955|-5097|3
3637|-5877|18944|3
3638|-14978|-12227|3
3639|9127|633|3
3640|18216|-19328|3
3641|3965|18025|3
3642|2299|-13575|3
3643|-19992|-19619|3
3644|22172|15845|3
3645|2|-17626|3
3646|23770|11228|3
3647|-12819|-26530|3
3648|23824|1557|3
3649|26057|-14982|3
3650|-5327|-23703|3
3651|-20895|-17750|3
3652|3424|12885|3
3653|10633|-1243|3
3654|-618|-16974|3
3655|-11991|-1981|3
3656|17907|-3524|3
3657|20879|6577|3
3658|-13405|7257|3
3659|-20470|9302|3
3660|-24678|-12969|3
3661|11917|15568|3
3662|-25998|-25871|3
3663|-16476|14832|3
3664|24384|9115|3
3665|2108|10338|3
3666|7624|-11311|3
3667|14286|-26964|3
3668|15724|-10709|3
3669|16936|-24720|3
3670|108|-24547|3
3671|-1347|5311|3
3672|-19576|9972|3
3673|-12089|-4383|3
3674|24152|-6259|3
3675|10281|19178|3
3676|16411|-4342|3
3677|-9871|-24460|3
3678|-24290|1957|3
3679|-7054|5653|3
3680|-24499|-12832|3
3681|-1133|-5964|3
3682|18003|21227|3
3683|13382|-1494|3
3684|411|20230|3
3685|10468|-26010|3
3686|18709|10929|3
3687|15742|15946|3
3688|20607|-14026|3
3689|-3580|13042|3
3690|-23541|22375|3
3691|7587|-24268|3
3692|18661|-24030|3
3693|-13421|10308|3
3694|-21205|-9134|3
3695|2832|-20537|3
3696|-3056|426|3
3697|8466|-23988|3
3698|-10940|-15898|3
3699|-2324|-21805|3
3700|15942|-2574|3
3701|11039|-3320|3
3702|-14003|-17119|3
3703|-24614|26965|3
3704|26390|-20250|3
3705|8947|-23414|3
3706|9563|-25541|3
3707|13879|6008|3
3708|-1539|-4462|3
3709|11504|2241|3
3710|-9824|-23789|3
3711|-21139|-9155|3
3712|-16208|11778|3
3713|14844|16493|3
3714|21040|-3814|3
3715|-3471|-25685|3
3716|-25034|3874|3
3717|-16633|13276|3
3718|-15543|-1142|3
3719|-6005|-9423|3
3720|-13056|12271|3
3721|9340|4284|3
3722|-1522|-25754|3
3723|18931|7551|3
3724|-1862|23719|3
3725|-4593|-546|3
3726|-11444|-18096|3
3727|9194|-24852|3
3728|-12181|-2693|3
3729|-13145|-1392|3
3730|15234|14313|3
3731|25341|2903|3
3732|20386|1599|3
3733|15620|-12190|3
3734|19775|107|3
3735|542|26447|3
3736|-23876|-18767|3
3737|-26190|-24172|3
3738|-19988|-24512|3
3739|-20395|17271|3
3740|-4714|6526|3
3741|19898|-3041|3
3742|-4421|-2106|3
3743|-26946|-8136|3
3744|26016|25195|3
3745|14119|-24135|3
3746|5328|13384|3
3747|-23119|14914|3
3748|25769|25460|3
3749|-12058|-8733|3
3750|6312|-793|3
3751|-18417|15689|3
3752|21611|-20122|3
3753|-19657|24528|3
3754|-23207|-22657|3
3755|-6644|-24408|3
3756|17520|-23075|3
3757|17661|-12463|3
3758|-10162|3410|3
3759|12077|26724|3
3760|-19315|-20255|3
3761|-18778|-11134|3
3762|-11675|23694|3
3763|15117|-6402|3
3764|17564|-680|3
3765|20773|4198|3
3766|-14477|-15890|3
3767|15245|11300|3
3768|3070|-3214|3
3769|6854|8346|3
3770|-15898|14438|3
3771|18474|-5759|3
3772|-11533|11327|3
3773|-5795|-3618|3
3774|15398|-25322|3
3775|-11221|25792|3
3776|2265|5004|3
3777|16000|-15845|3
3778|-6702|13054|3
3779|-6156|-23343|3
3780|6006|-4532|3
3781|20687|2240|3
3782|23810|23504|3
3783|4911|5386|3
3784|-2562|-12348|3
3785|-12261|-13587|3
3786|-10016|17167|3
3787|13228|-17662|3
3788|-8255|3223|3
3789|8578|20428|3
3790|10057|-25619|3
3791|-2748|13393|3
3792|-17866|6852|3
3793|12073|22747|3
3794|23818|14674|3
3795|24365|2879|3
3796|-9536|-19107|3
3797|2985|19850|3
3798|-17397|12462|3
3799|-14988|-12511|3
3800|-17592|13274|3
3801|3586|-7784|3
3802|-23439|-2110|3
3803|-17088|-18526|3
3804|5717|-15828|3
3805|22417|-24570|3
3806|-26000|19558|3
3807|13462|-12324|3
3808|4305|-7247|3
3809|-12656|12728|3
3810|14549|-24512|3
3811|-11396|6683|3
3812|-11319|-13275|3
3813|-883|-24391|3
3814|14023|-22701|3
3815|16682|-5623|3
3816|-5422|-19738|3
3817|-4794|21494|3
3818|22002|20892|3
3819|7137|-11972|3
3820|-21153|5454|3
3821|-270|-5414|3
3822|-9806|25458|3
3823|-23445|-16722|3
3824|3882|20353|3
3825|-14545|18443|3
3826|-6123|-19434|3
3827|19045|26539|3
3828|-20952|3548|3
3829|-12040|-24247|3
3830|-3586|-1363|3
3831|7209|-4860|3
3832|-7969|8585|3
3833|18489|-26026|3
3834|10341|-22924|3
3835|-15090|-25856|3
3836|4226|3724|3
3837|-9090|-15613|3
3838|19510|-21869|3
3839|-13542|22617|3
3840|22301|-10335|3
3841|-16565|-21821|3
3842|24888|-13720|3
3843|-7839|11541|3
3844|-11525|11735|3
3845|-11902|-15043|3
3846|13897|19624|3
3847|-26453|920|3
3848|-20250|3083|3
3849|2266|-4967|3
3850|21256|-20653|3
3851|-23271|13710|3
3852|11033|13914|3
3853|-171|22640|3
3854|-23435|-4353|3
3855|-12728|19899|3
3856|26297|16871|3
3857|-13990|2341|3
3858|12545|-24042|3
3859|-25611|24138|3
3860|25375|26045|3
3861|19913|15268|3
3862|-3174|-14009|3
3863|9249|24077|3
3864|19021|10200|3
3865|13815|5410|3
3866|-21015|-25550|3
3867|8297|-11957|3
3868|19243|-7315|3
3869|-642|20117|3
3870|25127|-5856|3
3871|-739|3251|3
3872|15557|-6975|3
3873|10366|-11714|3
3874|800|12253|3
3875|-7520|8361|3
3876|-9810|5384|3
3877|-24751|4558|3
3878|-20100|1538|3
3879|10315|-3807|3
3880|14435|6086|3
3881|-16464|-21372|3
3882|3058|24266|3
3883|25734|12020|3
3884|-21904|16958|3
3885|-366|7816|3
3886|2764|-6392|3
3887|2635|-1885|3
3888|-5075|-9704|3
3889|-16748|19766|3
3890|5676|11433|3
3891|-22263|-3435|3
3892|-15775|-14571|3
3893|1021|-19174|3
3894|1279|-23077|3
3895|-2320|16614|3
3896|2982|-151|3
3897|5169|-7582|3
3898|-15628|18714|3
3899|6683|-843|3
3900|-23667|23290|3
3901|-24596|-18964|3
3902|-19083|1496|3
3903|-7632|-11207|3
3904|-26459|-1650|3
3905|3019|-711|3
3906|23183|-21803|3
3907|18832|-10879|3
3908|23236|10160|3
3909|-20561|-19790|3
3910|26204|24650|3
3911|-13893|-19802|3
3912|-13353|-17119|3
3913|-9717|3851|3
3914|19896|-12705|3
3915|25478|-10107|3
3916|-5453|-3701|3
3917|15909|-9060|3
3918|18816|-26710|3
3919|4527|6279|3
3920|-15147|-244|3
3921|7662|-19802|3
3922|-16215|-24040|3
3923|-2043|18580|3
3924|-12035|-5293|3
3925|3975|-15967|3
3926|-8202|20667|3
3927|-13968|-16321|3
3928|-14543|8811|3
3929|14085|23999|3
3930|18737|2366|3
3931|15120|-16173|3
3932|-16052|20437|3
3933|-16292|-5210|3
3934|20877|12390|3
3935|-15169|-10987|3
3936|1217|-19499|3
3937|-24362|26604|3
3938|-24604|-5294|3
3939|-15374|-8217|3
3940|21224|25586|3
3941|7112|-4630|3
3942|-26393|-26452|3
3943|-116|-26670|3
3944|11335|15550|3
3945|24196|-20443|3
3946|11843|-10348|3
3947|8205|-21827|3
3948|-484|20414|3
3949|-24846|19056|3
3950|8507|24472|3
3951|-23079|23188|3
3952|18888|25239|3
3953|14310|-7642|3
3954|-20361|-13116|3
3955|22628|20318|3
3956|3534|22188|3
3957|8815|21921|3
3958|-5866|-6697|3
3959|11412|11839|3
3960|231|-18118|3
3961|-3998|1868|3
3962|-3985|-3956|3
3963|5933|-13763|3
3964|-16431|14640|3
3965|3129|-10075|3
3966|14138|-23037|3
3967|5124|-10346|3
3968|-6970|-9666|3
3969|-15499|-14802|3
3970|-578|-22664|3
3971|12325|-3440|3
3972|12813|15758|3
3973|-15246|-10373|3
3974|-13979|-13610|3
3975|-12480|19330|3
3976|9487|22207|3
3977|-18276|-1790|3
3978|-13431|15493|3
3979|-3879|-25789|3
3980|-19372|-13615|3
3981|9371|-24026|3
3982|10010|16944|3
3983|8178|-15195|3
3984|14525|13678|3
3985|-7952|16358|3
3986|13890|22201|3
3987|-19078|-4878|3
3988|8190|8876|3
3989|-14113|-19308|3
3990|-19888|-4378|3
3991|-5847|22966|3
3992|-5915|9491|3
3993|-5812|7919|3
3994|-9943|-14212|3
3995|-26037|21718|3
3996|-12653|-15959|3
3997|18319|20192|3
3998|18775|-3352|3
3999|1879|15428|3
4000|4916|-6881|3
4001|12582|-14552|3
4002|11580|-23944|3
4003|-4009|22343|3
4004|-20480|16091|3
4005|-26959|-18701|3
4006|-6074|-14180|3
4007|-18331|-19887|3
4008|-3177|6676|3
4009|-12785|16322|3
4010|24600|-4945|3
4011|18840|-2438|3
4012|-25725|26869|3
4013|18747|11043|3
4014|4377|2213|3
4015|-2238|8394|3
4016|2381|7142|3
4017|-13710|-14934|3
4018|-3762|-149|3
4019|-1681|-15430|3
4020|-13775|-9787|3
4021|-25915|15022|3
4022|24115|-10643|3
4023|16389|-6718|3
4024|-21442|8973|3
4025|23906|-6402|3
4026|-22925|2571|3
4027|-14349|4281|3
4028|13591|-2254|3
4029|-7722|9311|3
4030|5720|-24469|3
4031|-6076|-2021|3
4032|-4618|7795|3
4033|-19619|5620|3
4034|-1007|12831|3
4035|-13347|24203|3
4036|-21670|-16922|3
4037|-7268|-1703|3
4038|-2075|-21363|3
4039|-8351|-23588|3
4040|-9169|-26001|3
4041|-19493|-3386|3
4042|22393|25431|3
4043|-10003|16613|3
4044|-5418|-22902|3
4045|5830|2375|3
4046|-16519|11706|3
4047|-816|5412|3
4048|7915|-4516|3
4049|-11134|8010|3
4050|-20656|23034|3
4051|4660|5534|3
4052|23647|11206|3
4053|-4749|-13410|3
4054|3718|-4193|3
4055|19902|12023|3
4056|-9334|-25113|3
4057|-16287|-24814|3
4058|-15798|4074|3
4059|5222|4587|3
4060|-6891|-20329|3
4061|20164|14337|3
4062|-2028|-3655|3
4063|23095|24576|3
4064|22174|-16273|3
4065|-3039|-9513|3
4066|18758|-21904|3
4067|-10461|-25651|3
4068|-3965|24524|3
4069|4257|9639|3
4070|2244|-13338|3
4071|-19191|21274|3
4072|-19868|-1236|3
4073|-1031|-18337|3
4074|8247|-4259|3
4075|23018|-24049|3
4076|-26643|-14063|3
4077|-14481|-12270|3
4078|-13068|22348|3
4079|8114|-245|3
4080|6056|-26786|3
4081|9486|-20118|3
4082|-14423|-19743|3
4083|11903|18988|3
4084|17714|468|3
4085|-21030|-8393|3
4086|-22594|6617|3
4087|4160|23102|3
4088|-18373|-25161|3
4089|-26316|-5863|3
4090|11163|-13750|3
4091|16422|-14860|3
4092|-9137|-19560|3
4093|-8149|-11286|3
4094|26535|16590|3
4095|13409|-13392|3
4096|-10164|-2178|3
4097|13710|-17261|3
4098|-6528|17999|3
4099|18079|-18196|3
4100|16636|-20535|3
4101|6227|-17817|3
4102|5591|-11865|3
4103|6057|22300|3
4104|10573|9125|3
4105|14093|22016|3
4106|8030|5846|3
4107|-19301|1803|3
4108|23721|-26605|3
4109|-16746|3832|3
4110|-11225|-26168|3
4111|-12236|-2048|3
4112|26676|5854|3
4113|4474|18159|3
4114|-12232|-9171|3
4115|-1703|15066|3
4116|15988|18342|3
4117|-10610|236|3
4118|-11509|11129|3
4119|-15735|-9143|3
4120|-17420|22371|3
4121|25508|-15599|3
4122|-14657|-12436|3
4123|-4241|-13585|3
4124|3207|16767|3
4125|1411|-2406|3
4126|8032|-8361|3
4127|433|-9819|3
4128|-15139|-3138|3
4129|2540|2945|3
4130|1845|-17745|3
4131|-20033|19875|3
4132|12715|-3175|3
4133|21510|-19140|3
4134|2503|5213|3
4135|-5182|6298|3
4136|-16889|-13131|3
4137|21071|6824|3
4138|-7223|15674|3
4139|23240|3014|3
4140|-19154|-5973|3
4141|-2358|-3498|3
4142|12197|18960|3
4143|10060|16662|3
4144|18735|-6889|3
4145|14017|7589|3
4146|-12766|-481|3
4147|-18636|-11276|3
4148|-8263|-1216|3
4149|-15647|12059|3
4150|-16572|-2464|3
4151|-20831|-20606|3
4152|-3245|16449|3
4153|994|-26525|3
4154|-9724|26959|3
4155|15632|-4033|3
4156|-8629|23638|3
4157|26529|8035|3
4158|6514|16715|3
4159|-20042|14155|3
4160|4568|-6859|3
4161|20966|6164|3
4162|-18506|14124|3
4163|-20984|-26071|3
4164|15833|21783|3
4165|23035|-18667|3
4166|25677|12638|3
4167|-23982|1082|3
4168|-24513|-8231|3
4169|-8774|13061|3
4170|2456|-21929|3
4171|26476|-4493|3
4172|-24273|5609|3
4173|15496|8954|3
4174|22184|10699|3
4175|-9015|-18046|3
4176|-23611|7480|3
4177|-1818|25914|3
4178|24920|-6868|3
4179|-59|-14708|3
4180|13070|-23862|3
4181|-15537|2813|3
4182|26806|13925|3
4183|-12813|-2321|3
4184|931|-2222|3
4185|5648|1491|3
4186|11037|9241|3
4187|-6583|-5154|3
4188|5587|-10290|3
4189|2593|-26721|3
4190|3799|26172|3
4191|20805|16854|3
4192|11696|3159|3
4193|-12692|26341|3
4194|-6904|7990|3
4195|9593|14418|3
4196|-24589|11399|3
4197|-983|2180|3
4198|-22541|26103|3
4199|-14769|-1555|3
4200|-13559|-26807|3
4201|20990|-5967|3
4202|-23497|8236|3
4203|13416|-5527|3
4204|48|14686|3
4205|15990|14677|3
4206|-14588|4308|3
4207|-20859|11377|3
4208|-12461|15338|3
4209|4220|22044|3
4210|9905|17977|3
4211|-8576|13566|3
4212|-20806|10338|3
4213|-18823|-8946|3
4214|23041|10656|3
4215|-1005|-3075|3
4216|-4314|1568|3
4217|-19403|2430|3
4218|-1386|-20982|3
4219|-15282|-2365|3
4220|4766|676|3
4221|-23418|11080|3
4222|-8540|-6508|3
4223|17403|-23716|3
4224|-26285|16305|3
4225|6591|9724|3
4226|18728|6096|3
4227|-16904|-17311|3
4228|-7113|19159|3
4229|-949|-21553|3
4230|24307|-7792|3
4231|6814|-11010|3
4232|18456|-17736|3
4233|4941|-23428|3
4234|9164|187|3
4235|13923|24666|3
4236|21083|5701|3
4237|10155|-8069|3
4238|-23469|117|3
4239|-3849|-4957|3
4240|12951|2547|3
4241|20852|-6539|3
4242|-14261|23213|3
4243|-5408|5416|3
4244|25252|19970|3
4245|7225|24033|3
4246|-19807|-16643|3
4247|15544|6072|3
4248|13378|-4564|3
4249|19955|-4427|3
4250|5044|-1236|3
4251|-19165|13414|3
4252|-15043|-15211|3
4253|-14305|22276|3
4254|-2026|17799|3
4255|15965|19438|3
4256|887|15090|3
4257|-24350|9929|3
4258|10530|26098|3
4259|-15212|5587|3
4260|-6904|46|3
4261|16621|-23854|3
4262|9032|21385|3
4263|-25545|25686|3
4264|19074|10989|3
4265|-21726|23231|3
4266|24155|16136|3
4267|-14524|21627|3
4268|21414|16441|3
4269|25763|22552|3
4270|16860|-19603|3
4271|-1875|6261|3
4272|-4956|17105|3
4273|-22854|22087|3
4274|-7917|21407|3
4275|21052|-5213|3
4276|847|-26670|3
4277|7305|-17280|3
4278|-7852|23759|3
4279|2870|12089|3
4280|-20763|-8091|3
4281|-14741|-21104|3
4282|17473|25322|3
4283|-16279|269|3
4284|-17465|25655|3
4285|-19539|13650|3
4286|-19274|-13613|3
4287|22308|-15296|3
4288|-14904|-12030|3
4289|-25457|9207|3
4290|25085|15803|3
4291|-17776|10562|3
4292|26032|20083|3
4293|-5333|-10334|3
4294|6323|17094|3
4295|-21903|-24737|3
4296|26405|-4639|3
4297|-20150|16278|3
4298|-11549|-12500|3
4299|6033|-9414|3
4300|-21251|-17791|3
4301|-18504|4548|3
4302|-25598|-22405|3
4303|26310|23558|3
4304|-21951|-799|3
4305|13137|-23777|3
4306|-16266|11315|3
4307|5432|-26211|3
4308|-24379|15182|3
4309|-6699|-25695|3
4310|13353|-13145|3
4311|-13084|3334|3
4312|8289|-12307|3
4313|22784|-21008|3
4314|-19780|-20188|3
4315|-8955|2341|3
4316|-9323|15067|3
4317|-20659|26091|3
4318|17662|22062|3
4319|4446|11835|3
4320|-23538|21864|3
4321|4131|-5495|3
4322|9706|17864|3
4323|8404|-552|3
4324|474|3152|3
4325|-14359|14712|3
4326|-5632|-23909|3
4327|-9207|-26095|3
4328|-17210|-5451|3
4329|-4697|-2040|3
4330|-20300|-24262|3
4331|2140|5910|3
4332|10298|15082|3
4333|-5119|-19427|3
4334|-22137|22170|3
4335|-15703|-23560|3
4336|-20159|-15033|3
4337|26173|23730|3
4338|-3038|20610|3
4339|-10381|-22695|3
4340|17600|48|3
4341|26794|3410|3
4342|-23545|26496|3
4343|-14680|13669|3
4344|-18571|-10704|3
4345|8426|1670|3
4346|16402|14712|3
4347|-4363|10575|3
4348|15981|-5987|3
4349|-4724|19867|3
4350|2466|90|3
4351|26887|7517|3
4352|5979|25648|3
4353|18225|-17353|3
4354|-25539|-16562|3
4355|-9871|-14451|3
4356|15977|-7541|3
4357|-11967|-13555|3
4358|-20331|-24376|3
4359|2678|14946|3
4360|17651|-2017|3
4361|-3997|26291|3
4362|-19078|13164|3
4363|18155|11457|3
4364|26738|-16645|3
4365|-11033|-10351|3
4366|20748|17240|3
4367|3356|-6023|3
4368|12933|-11227|3
4369|18238|19430|3
4370|-1292|-14208|3
4371|2383|18203|3
4372|1199|-4403|3
4373|15226|-19650|3
4374|17392|-576|3
4375|-408|-6579|3
4376|26237|-18370|3
4377|-8143|17785|3
4378|-4006|5556|3
4379|-22348|26695|3
4380|18048|24074|3
4381|-24092|13100|3
4382|7078|13541|3
4383|5449|14011|3
4384|24356|24751|3
4385|-6837|-18411|3
4386|-24267|-4755|3
4387|-16845|5448|3
4388|21828|13265|3
4389|17889|-11448|3
4390|24905|22430|3
4391|24860|17700|3
4392|-25051|-25450|3
4393|23424|9046|3
4394|14913|-15384|3
4395|-12667|-19047|3
4396|-5810|-21959|3
4397|20|-6275|3
4398|603|-16005|3
4399|17221|-7261|3
4400|-24155|-16296|3
4401|-10041|1661|3
4402|3650|10005|3
4403|3681|2136|3
4404|22834|-8612|3
4405|-10160|15082|3
4406|-14256|-26741|3
4407|19450|12154|3
4408|118|-25307|3
4409|-19477|-19313|3
4410|-15551|23810|3
4411|-10012|-15855|3
4412|22028|3303|3
4413|19106|-3210|3
4414|2066|11619|3
4415|-23780|-25112|3
4416|10746|10968|3
4417|-13650|26719|3
4418|-23311|6805|3
4419|-2740|3122|3
4420|-22160|11642|3
4421|13083|24601|3
4422|21851|-19642|3
4423|-12092|-24054|3
4424|6502|-8499|3
4425|10766|-6934|3
4426|4054|-9779|3
4427|17312|1323|3
4428|21930|-23835|3
4429|-24077|-485|3
4430|-14759|-8502|3
4431|-7930|-11847|3
4432|21658|9195|3
4433|-9534|16282|3
4434|23885|-7098|3
4435|-13353|20665|3
4436|-1569|23061|3
4437|7550|-19783|3
4438|24859|1085|3
4439|9823|5511|3
4440|-15301|-25382|3
4441|-1063|19640|3
4442|-3185|2346|3
4443|15885|24999|3
4444|-26452|19609|3
4445|17225|-1767|3
4446|26071|-7180|3
4447|9161|11033|3
4448|-17477|5379|3
4449|16331|-6222|3
4450|26306|-21881|3
4451|-21987|-14450|3
4452|6804|-6406|3
4453|-26731|-2232|3
4454|16624|-22974|3
4455|10409|-25364|3
4456|-11184|-20208|3
4457|-9837|-22554|3
4458|18081|23023|3
4459|15588|-11249|3
4460|13250|-24337|3
4461|5276|-15468|3
4462|-23134|18937|3
4463|-20595|-24349|3
4464|5327|9535|3
4465|12911|-23857|3
4466|12261|9350|3
4467|-13554|14616|3
4468|-23326|-17818|3
4469|20194|20581|3
4470|21806|-9982|3
4471|3349|6309|3
4472|-6786|10433|3
4473|-8358|2616|3
4474|2621|-25736|3
4475|-24142|4195|3
4476|23931|16585|3
4477|4231|20906|3
4478|16300|-5612|3
4479|10711|7016|3
4480|-22922|-10593|3
4481|150|-677|3
4482|15466|-24145|3
4483|10501|-14694|3
4484|19236|-8793|3
4485|-3136|6459|3
4486|18331|-3985|3
4487|-19923|-24845|3
4488|-24526|20432|3
4489|-16401|6191|3
4490|13709|24112|3
4491|-10465|11368|3
4492|-14755|22458|3
4493|12085|-8906|3
4494|2567|16|3
4495|21607|2339|3
4496|-5898|13890|3
4497|-25128|-10003|3
4498|25734|24330|3
4499|26931|-8770|3
4500|7602|26172|3
4501|10345|-23970|3
4502|20088|23780|3
4503|-9944|-15786|3
4504|-26781|12858|3
4505|-16854|-19251|3
4506|-5827|-19730|3
4507|13568|11877|3
4508|-7996|-13214|3
4509|-23435|-8591|3
4510|-2475|20102|3
4511|15349|-16241|3
4512|-124|24717|3
4513|11360|-2583|3
4514|24162|16350|3
4515|-17985|-18057|3
4516|7331|-6413|3
4517|8446|19941|3
4518|4625|-8973|3
4519|11472|23908|3
4520|4258|-8344|3
4521|-13771|24087|3
4522|-19797|6168|3
4523|-23870|16652|3
4524|-4303|8650|3
4525|-1661|-25382|3
4526|24143|-14529|3
4527|-4493|26711|3
4528|23035|12046|3
4529|2525|17676|3
4530|-8953|16543|3
4531|22886|24843|3
4532|4930|-18993|3
4533|22468|-2358|3
4534|7591|-12291|3
4535|-25779|-21548|3
4536|19844|-16323|3
4537|-20578|26059|3
4538|-5240|16141|3
4539|-1082|-9879|3
4540|24442|5141|3
4541|19194|-23937|3
4542|24782|-22864|3
4543|8683|13685|3
4544|-15966|10088|3
4545|2849|18296|3
4546|10931|-23055|3
4547|-21663|22490|3
4548|1419|-18549|3
4549|12862|2799|3
4550|-16500|-5504|3
4551|-14049|19256|3
4552|-26620|11149|3
4553|-11113|-11138|3
4554|1774|505|3
4555|-13739|15397|3
4556|16141|7329|3
4557|-15643|-7859|3
4558|-12576|17367|3
4559|-20401|8534|3
4560|18096|-383|3
4561|-23132|24363|3
4562|24644|11736|3
4563|-19771|-7999|3
4564|-13827|8209|3
4565|-3539|10704|3
4566|-17742|2966|3
4567|8664|-17255|3
4568|2419|5401|3
4569|-3352|22441|3
4570|-25599|19583|3
4571|16206|12449|3
4572|-19374|-26950|3
4573|12424|18854|3
4574|-25559|17240|3
4575|4986|21961|3
4576|5293|16153|3
4577|4219|-21964|3
4578|-15968|-16246|3
4579|4201|-5790|3
4580|-20173|4384|3
4581|9326|22135|3
4582|11007|8003|3
4583|19874|-17994|3
4584|11275|-13925|3
4585|-7499|-8737|3
4586|12790|5120|3
4587|-7263|25081|3
4588|25783|-24836|3
4589|13781|13476|3
4590|7140|15077|3
4591|-7076|-2194|3
4592|-10250|-8620|3
4593|15872|-1777|3
4594|16163|13113|3
4595|-18923|23987|3
4596|-4098|16055|3
4597|-5723|6199|3
4598|2185|-16895|3
4599|12031|18052|3
4600|2295|10182|3
4601|23189|21434|3
4602|7725|11428|3
4603|-22767|26142|3
4604|20970|13961|3
4605|-16747|16264|3
4606|-21358|7520|3
4607|16599|20297|3
4608|24339|9238|3
4609|24406|-19774|3
4610|-15525|-3435|3
4611|-23625|-22091|3
4612|6734|-4854|3
4613|898|-17741|3
4614|-12541|2971|3
4615|-402|4092|3
4616|-6884|-25947|3
4617|1264|24244|3
4618|7077|1253|3
4619|20770|-11898|3
4620|-16084|9630|3
4621|15037|14392|3
4622|-12070|6362|3
4623|-25897|12860|3
4624|-3291|-6947|3
4625|-11615|8156|3
4626|-22686|13609|3
4627|11630|21780|3
4628|-11385|-10476|3
4629|-13254|-9424|3
4630|-22266|21029|3
4631|-2119|20495|3
4632|-7491|-3225|3
4633|-13209|-12267|3
4634|23299|13891|3
4635|-10134|18087|3
4636|11477|17330|3
4637|4834|12785|3
4638|23695|883|3
4639|25657|-8655|3
4640|18823|15951|3
4641|-21008|-26277|3
4642|15940|19113|3
4643|-7106|-383|3
4644|-14965|-8608|3
4645|-16055|-2738|3
4646|-13516|-19241|3
4647|-15213|-9994|3
4648|8393|6552|3
4649|-7170|-9064|3
4650|17868|6286|3
4651|-11874|10870|3
4652|-13274|-7003|3
4653|12632|13482|3
4654|6104|-22314|3
4655|24528|25195|3
4656|-9287|20838|3
4657|26462|-7449|3
4658|1710|-2748|3
4659|-3364|-16392|3
4660|13294|7440|3
4661|-26588|477|3
4662|23931|-319|3
4663|-20073|-5038|3
4664|-26390|17630|3
4665|-17731|-26984|3
4666|22188|8751|3
4667|17890|-20549|3
4668|-25339|2781|3
4669|523|-22798|3
4670|26510|18283|3
4671|-3679|-4982|3
4672|15919|8491|3
4673|16775|-13622|3
4674|18104|-21794|3
4675|-21635|-21403|3
4676|-12239|-24356|3
4677|-14931|-10633|3
4678|20745|23966|3
4679|-11234|-22405|3
4680|-5289|-248|3
4681|6539|12273|3
4682|-6868|8612|3
4683|4285|-20534|3
4684|26900|9797|3
4685|-16458|3411|3
4686|-20629|21508|3
4687|19733|-4884|3
4688|12526|10049|3
4689|-9082|14835|3
4690|-15862|-7492|3
4691|17410|22289|3
4692|19757|-14058|3
4693|-2669|18317|3
4694|10884|-13521|3
4695|-9548|-19308|3
4696|-21876|23742|3
4697|-7497|-9149|3
4698|-11687|-24589|3
4699|-20052|-8853|3
4700|26479|-7903|3
4701|146|-12074|3
4702|6193|14843|3
4703|-7695|-1822|3
4704|17464|-22163|3
4705|22555|-9581|3
4706|-9461|5324|3
4707|-5810|-24186|3
4708|11356|4611|3
4709|-18219|4079|3
4710|-15909|9291|3
4711|13069|-21504|3
4712|16801|3037|3
4713|18387|-4783|3
4714|-11107|21086|3
4715|19204|-23748|3
4716|-15325|-14130|3
4717|-15727|23294|3
4718|7885|-13262|3
4719|6867|-18310|3
4720|17297|-19107|3
4721|-17815|11261|3
4722|-21697|-11794|3
4723|-23298|-2546|3
4724|1621|9746|3
4725|-17826|-8752|3
4726|-24189|17265|3
4727|25476|-6595|3
4728|-20503|-11303|3
4729|-13536|6361|3
4730|-10980|-21260|3
4731|26594|-26177|3
4732|9731|-1306|3
4733|-13926|-25586|3
4734|-555|113|3
4735|14905|20269|3
4736|17696|24386|3
4737|-9590|1547|3
4738|-7233|25218|3
4739|8593|7675|3
4740|9760|20209|3
4741|21681|-7236|3
4742|-9178|4596|3
4743|-819|-8431|3
4744|-8041|8380|3
4745|114|22622|3
4746|22981|-8250|3
4747|-12696|22169|3
4748|-1830|-13908|3
4749|-13720|8905|3
4750|16149|3643|3
4751|-26916|-16067|3
4752|16630|-15117|3
4753|16791|-14870|3
